IP,Country,class
119.142.83.55,CN,normal
119.147.146.189,CN,anomaly
119.15.74.164,AU,anomaly
119.152.187.18,PK,anomaly
119.152.208.43,PK,normal
119.153.138.121,PK,normal
119.153.185.238,PK,anomaly
119.154.211.222,PK,normal
119.157.39.79,PK,normal
119.157.80.164,PK,anomaly
119.159.124.14,PK,normal
119.160.116.118,PK,normal
119.160.119.71,PK,anomaly
119.200.34.116,KR,anomaly
119.226.60.194,IN,normal
119.230.212.108,JP,anomaly
119.235.50.82,IN,anomaly
119.236.182.87,HK,anomaly
119.237.97.252,HK,normal
119.242.213.85,JP,anomaly
119.242.221.24,JP,normal
119.246.243.172,HK,anomaly
119.246.30.26,HK,normal
119.246.98.69,HK,anomaly
119.247.152.202,HK,normal
119.247.188.61,HK,anomaly
119.25.218.207,JP,anomaly
119.30.246.14,JP,anomaly
119.30.32.155,BD,anomaly
119.30.32.28,BD,anomaly
119.30.32.34,BD,normal
119.30.32.36,BD,normal
119.30.35.213,BD,anomaly
119.30.35.221,BD,normal
119.30.38.120,BD,anomaly
119.30.38.151,BD,normal
119.30.38.220,BD,anomaly
119.30.38.242,BD,normal
119.30.38.78,BD,anomaly
119.30.38.81,BD,anomaly
119.30.39.110,BD,normal
119.30.39.143,BD,anomaly
119.30.39.146,BD,anomaly
119.30.39.171,BD,anomaly
119.30.39.201,BD,normal
119.30.39.251,BD,anomaly
119.30.45.199,BD,anomaly
119.30.45.208,BD,normal
119.30.45.56,BD,normal
119.30.45.61,BD,normal
119.30.47.123,BD,normal
119.40.108.9,AU,normal
119.42.120.53,TH,anomaly
119.42.159.117,IN,normal
119.56.119.183,SG,anomaly
119.59.80.50,AF,normal
119.70.70.221,KR,normal
119.72.192.124,JP,anomaly
119.72.192.67,JP,normal
119.74.17.249,SG,normal
119.74.228.50,SG,normal
119.75.22.66,SG,anomaly
119.76.110.218,TH,normal
119.76.119.138,TH,normal
119.76.141.145,TH,anomaly
119.76.143.190,TH,anomaly
119.76.97.248,TH,normal
119.77.217.180,TW,anomaly
119.81.81.150,CN,normal
119.81.81.150,CN,anomaly
119.81.81.150,CN,normal
119.82.178.215,JP,anomaly
119.82.83.100,IN,normal
119.90.62.104,CN,normal
119.90.62.104,CN,normal
119.92.159.140,PH,normal
119.92.183.131,PH,normal
119.93.67.185,PH,anomaly
119.95.228.69,PH,anomaly
119.95.48.98,PH,anomaly
119.95.66.145,PH,anomaly
119.95.70.18,PH,normal
119.95.71.227,PH,normal
120.0.120.126,CN,normal
120.10.180.133,CN,anomaly
120.10.214.252,CN,normal
120.10.83.46,CN,normal
120.11.89.58,CN,anomaly
120.116.4.42,TW,anomaly
120.138.116.242,IN,anomaly
120.141.69.164,MY,anomaly
120.147.68.154,AU,anomaly
120.147.7.82,AU,anomaly
120.150.187.17,AU,anomaly
120.150.246.205,AU,normal
120.150.91.93,AU,normal
120.151.176.142,AU,normal
120.156.144.56,AU,anomaly
120.156.75.211,AU,normal
120.157.106.228,AU,normal
120.16.113.183,AU,normal
120.16.228.38,AU,normal
120.16.27.35,AU,normal
120.164.47.226,ID,normal
120.169.254.16,ID,normal
120.169.254.225,ID,anomaly
120.169.255.133,ID,normal
120.169.255.184,ID,normal
120.17.148.212,AU,normal
120.17.222.9,AU,normal
120.17.41.138,AU,normal
120.188.2.76,ID,normal
120.188.3.32,ID,anomaly
120.188.34.220,ID,normal
120.188.4.9,ID,normal
120.188.5.36,ID,normal
120.188.64.86,ID,normal
120.188.6.6,ID,anomaly
120.188.74.173,ID,anomaly
120.188.74.40,ID,anomaly
120.188.74.57,ID,normal
120.188.75.203,ID,normal
120.188.76.215,ID,anomaly
120.188.77.154,ID,anomaly
120.188.78.141,ID,normal
120.188.78.192,ID,anomaly
120.188.78.82,ID,normal
120.188.79.126,ID,normal
120.188.79.210,ID,normal
120.188.80.148,ID,anomaly
120.188.80.184,ID,anomaly
120.188.82.17,ID,anomaly
120.188.84.232,ID,anomaly
120.188.85.216,ID,anomaly
120.188.86.157,ID,anomaly
120.188.93.46,ID,anomaly
120.197.48.68,CN,anomaly
120.21.108.64,AU,anomaly
120.21.82.14,AU,normal
120.21.96.230,AU,normal
120.22.139.177,AU,normal
120.22.93.95,AU,anomaly
120.22.99.41,AU,normal
120.234.15.130,CN,normal
120.28.111.57,PH,anomaly
120.29.101.212,PH,normal
120.29.35.23,AU,anomaly
120.29.66.226,PH,normal
120.29.69.219,PH,normal
120.29.73.139,PH,normal
120.29.86.101,PH,anomaly
120.29.86.210,PH,anomaly
120.51.153.35,JP,normal
120.52.147.18,CN,anomaly
120.56.205.105,IN,normal
120.56.95.41,IN,normal
120.57.112.33,IN,normal
120.57.91.152,IN,normal
120.59.103.94,IN,anomaly
120.59.180.116,IN,anomaly
120.60.160.88,IN,normal
120.61.171.177,IN,anomaly
120.61.52.19,IN,normal
120.62.186.99,IN,normal
120.63.150.123,IN,anomaly
120.72.95.30,IN,normal
120.74.117.124,JP,normal
120.85.209.242,CN,normal
121.106.62.124,JP,anomaly
121.107.21.141,JP,anomaly
121.108.124.210,JP,normal
121.108.91.7,JP,normal
121.110.9.57,JP,anomaly
121.111.28.204,JP,normal
121.111.36.80,JP,anomaly
121.114.78.142,JP,anomaly
121.118.72.162,JP,anomaly
121.121.108.25,MY,normal
121.121.108.25,MY,anomaly
121.121.28.157,MY,anomaly
121.121.42.73,MY,anomaly
121.122.71.28,MY,normal
121.127.217.7,AU,normal
121.136.21.77,KR,anomaly
121.137.140.123,KR,anomaly
121.143.67.220,KR,anomaly
121.154.249.225,KR,normal
121.16.119.40,CN,anomaly
121.165.162.75,KR,anomaly
121.167.74.124,KR,anomaly
121.169.220.183,KR,anomaly
121.170.106.184,KR,anomaly
121.180.148.13,KR,anomaly
121.183.29.221,KR,anomaly
121.200.138.60,JP,anomaly
121.200.54.100,IN,anomaly
121.200.54.100,IN,normal
121.208.1.48,AU,normal
121.208.91.196,AU,anomaly
121.209.202.112,AU,normal
121.21.226.120,CN,anomaly
121.212.17.55,AU,normal
121.214.13.143,AU,anomaly
121.214.56.47,AU,normal
121.215.26.57,AU,anomaly
121.217.229.151,AU,normal
121.217.99.144,AU,anomaly
121.218.161.247,AU,normal
121.218.162.74,AU,normal
121.230.195.151,CN,anomaly
121.241.173.50,IN,normal
121.242.175.117,IN,normal
121.242.175.117,IN,anomaly
121.242.29.87,IN,normal
121.243.115.163,IN,normal
121.244.55.150,IN,anomaly
121.27.242.184,CN,normal
121.31.251.8,CN,normal
121.33.188.174,CN,normal
121.34.171.207,CN,normal
121.34.86.26,CN,normal
121.42.0.59,CN,anomaly
121.42.0.73,CN,normal
121.44.101.200,AU,normal
121.44.117.98,AU,normal
121.45.104.137,AU,anomaly
121.54.29.98,PH,normal
121.54.32.173,PH,normal
121.54.44.90,PH,normal
121.54.54.45,PH,normal
121.54.54.61,PH,anomaly
121.54.58.240,PH,normal
121.54.58.244,PH,anomaly
121.58.173.7,IN,normal
121.58.173.7,IN,normal
121.58.173.7,IN,anomaly
121.66.116.140,KR,normal
121.7.179.49,SG,anomaly
121.72.237.116,NZ,normal
121.73.1.163,NZ,normal
121.73.21.179,NZ,anomaly
121.73.29.217,NZ,normal
121.73.73.232,NZ,normal
121.73.80.193,NZ,normal
121.75.203.225,NZ,normal
121.75.94.78,NZ,anomaly
121.80.37.74,JP,normal
121.82.78.152,JP,anomaly
121.86.21.210,JP,anomaly
121.87.236.34,JP,anomaly
121.87.68.143,JP,normal
121.93.155.65,JP,anomaly
121.96.73.139,PH,normal
121.96.73.139,PH,anomaly
121.96.73.139,PH,anomaly
121.96.73.139,PH,normal
121.97.196.57,PH,normal
121.98.35.156,NZ,anomaly
121.99.230.107,NZ,anomaly
122.100.197.203,MO,anomaly
122.102.96.169,AU,anomaly
122.107.188.198,AU,normal
122.111.65.233,AU,anomaly
122.129.70.98,PK,normal
122.130.213.15,JP,normal
122.148.72.116,AU,anomaly
122.149.107.116,AU,normal
122.150.226.91,AU,anomaly
122.150.255.124,AU,anomaly
122.15.120.178,CN,normal
122.15.156.138,CN,anomaly
122.15.254.145,CN,anomaly
122.15.39.77,CN,normal
122.151.150.7,AU,normal
122.151.77.95,AU,normal
122.154.146.218,TH,normal
122.155.45.187,TH,anomaly
122.155.74.3,TH,normal
122.160.157.174,IN,anomaly
122.160.208.218,IN,normal
122.160.23.116,IN,anomaly
122.160.23.116,IN,normal
122.160.23.116,IN,normal
122.160.234.6,IN,anomaly
122.160.44.210,IN,normal
122.160.46.213,IN,normal
122.161.152.76,IN,normal
122.161.162.134,IN,normal
122.161.229.73,IN,anomaly
122.161.252.182,IN,normal
122.161.253.25,IN,normal
122.161.37.184,IN,anomaly
122.161.69.184,IN,normal
122.162.175.167,IN,normal
122.162.204.151,IN,normal
122.162.62.109,IN,normal
122.162.86.54,IN,normal
122.163.101.142,IN,anomaly
122.163.192.41,IN,normal
122.163.229.46,IN,normal
122.163.245.254,IN,normal
122.163.32.111,IN,normal
122.163.32.192,IN,normal
122.164.139.126,IN,normal
122.164.153.124,IN,anomaly
122.164.161.76,IN,normal
122.164.189.147,IN,anomaly
122.164.245.154,IN,anomaly
122.164.40.178,IN,normal
122.164.9.27,IN,normal
122.165.236.111,IN,anomaly
122.165.237.140,IN,anomaly
122.165.76.213,IN,normal
122.166.209.42,IN,anomaly
122.166.217.244,IN,normal
122.167.128.108,IN,normal
122.167.139.16,IN,anomaly
122.167.141.119,IN,normal
122.167.237.195,IN,normal
122.167.97.29,IN,normal
122.168.197.64,IN,normal
122.168.197.64,IN,anomaly
122.168.197.64,IN,anomaly
122.168.197.87,IN,anomaly
122.168.197.87,IN,normal
122.168.197.87,IN,normal
122.168.197.90,IN,normal
122.168.197.90,IN,normal
122.168.201.51,IN,normal
122.168.231.236,IN,normal
122.168.65.171,IN,normal
122.169.100.54,IN,anomaly
122.169.163.115,IN,anomaly
122.169.17.39,IN,anomaly
122.169.96.140,IN,anomaly
122.170.113.18,IN,anomaly
122.170.140.127,IN,normal
122.170.158.74,IN,anomaly
122.170.22.251,IN,anomaly
122.170.22.251,IN,normal
122.170.36.68,IN,normal
122.170.53.208,IN,normal
122.170.63.237,IN,anomaly
122.170.67.61,IN,anomaly
122.17.199.74,JP,normal
122.171.63.80,IN,anomaly
122.172.151.130,IN,normal
122.173.135.145,IN,anomaly
122.173.144.57,IN,anomaly
122.173.160.176,IN,normal
122.173.195.185,IN,anomaly
122.173.195.185,IN,anomaly
122.174.183.167,IN,anomaly
122.175.203.37,IN,anomaly
122.175.61.53,IN,anomaly
122.176.166.53,IN,anomaly
122.176.206.191,IN,anomaly
122.176.22.112,IN,normal
122.177.134.117,IN,anomaly
122.177.151.185,IN,anomaly
122.177.168.243,IN,anomaly
122.177.171.159,IN,normal
122.177.237.76,IN,normal
122.177.76.171,IN,normal
122.178.100.224,IN,anomaly
122.178.13.126,IN,anomaly
122.178.161.13,IN,normal
122.178.196.28,IN,normal
122.178.230.168,IN,normal
122.178.63.246,IN,anomaly
122.178.96.25,IN,anomaly
122.180.170.54,IN,normal
122.180.183.84,IN,normal
122.180.201.2,IN,normal
122.180.202.147,IN,anomaly
122.180.211.64,IN,normal
122.183.176.142,IN,normal
122.196.92.211,JP,normal
122.200.0.2,ID,normal
122.200.1.150,ID,normal
122.2.230.204,PH,normal
122.2.52.43,PH,anomaly
122.201.179.17,TW,normal
122.201.31.105,MN,anomaly
122.209.255.2,JP,anomaly
122.21.33.229,JP,normal
122.211.77.47,JP,anomaly
122.221.31.23,JP,normal
122.223.112.99,JP,anomaly
122.223.73.117,JP,normal
122.23.152.53,JP,anomaly
122.23.176.123,JP,normal
122.3.155.210,PH,anomaly
122.45.54.195,KR,anomaly
122.50.49.241,JP,normal
122.52.129.193,PH,anomaly
122.52.205.122,PH,anomaly
122.52.205.183,PH,normal
122.52.231.151,PH,normal
122.53.170.182,PH,normal
122.53.57.87,PH,normal
122.54.125.218,PH,normal
122.54.163.174,PH,normal
122.54.163.174,PH,normal
122.54.163.174,PH,anomaly
122.54.165.183,PH,normal
122.54.239.204,PH,normal
122.56.104.34,NZ,normal
122.56.5.186,NZ,anomaly
122.56.55.65,NZ,anomaly
122.57.205.206,NZ,anomaly
122.57.212.168,NZ,anomaly
122.58.15.45,NZ,normal
122.58.43.87,NZ,anomaly
122.59.211.223,NZ,normal
122.59.74.239,NZ,anomaly
122.60.137.85,NZ,normal
122.60.142.156,NZ,normal
122.60.177.243,NZ,normal
122.60.187.250,NZ,anomaly
122.61.121.73,NZ,normal
122.61.142.206,NZ,anomaly
122.61.58.155,NZ,normal
122.62.217.10,NZ,anomaly
122.81.248.110,CN,normal
123.108.244.193,BD,anomaly
123.108.244.196,BD,normal
123.108.244.217,BD,anomaly
123.108.246.7,BD,normal
123.117.36.76,CN,normal
123.121.81.62,CN,normal
123.125.125.182,CN,anomaly
123.126.68.101,CN,anomaly
123.136.106.101,MY,anomaly
123.136.106.163,MY,normal
123.136.106.41,MY,normal
123.136.106.51,MY,anomaly
123.136.111.176,MY,anomaly
123.136.111.218,MY,anomaly
123.136.111.226,MY,normal
123.136.112.35,MY,anomaly
123.136.181.233,IN,normal
123.16.162.146,VN,normal
123.17.152.242,VN,anomaly
123.18.17.179,VN,anomaly
123.18.200.19,VN,normal
123.18.204.41,VN,normal
123.19.160.170,VN,normal
123.193.174.236,TW,normal
123.195.68.228,TW,anomaly
123.198.33.68,JP,anomaly
123.201.179.238,IN,normal
123.201.192.182,IN,anomaly
123.201.34.71,IN,normal
123.202.178.104,HK,normal
123.202.225.143,HK,anomaly
123.202.32.78,HK,normal
123.204.120.71,TW,normal
123.211.157.222,AU,normal
123.211.81.202,AU,normal
123.23.81.229,VN,anomaly
123.231.109.101,LK,anomaly
123.236.206.98,IN,anomaly
123.237.168.124,IN,anomaly
123.237.168.124,IN,normal
123.237.168.124,IN,normal
123.238.114.13,IN,anomaly
123.238.15.231,IN,normal
123.239.37.52,IN,anomaly
123.24.15.16,VN,anomaly
123.243.113.173,AU,normal
123.243.125.125,AU,normal
123.243.125.125,AU,anomaly
123.243.148.90,AU,normal
123.243.221.60,AU,anomaly
123.243.64.183,AU,normal
123.252.221.15,IN,normal
123.252.222.194,IN,normal
123.252.250.34,IN,normal
123.254.177.74,KR,anomaly
123.30.150.18,VN,anomaly
123.30.150.18,VN,normal
123.30.150.18,VN,normal
123.30.150.18,VN,normal
123.30.165.249,VN,normal
123.30.175.199,VN,anomaly
123.30.175.200,VN,anomaly
123.30.175.201,VN,anomaly
123.30.175.202,VN,anomaly
123.30.175.203,VN,normal
123.30.175.204,VN,anomaly
123.30.175.205,VN,anomaly
123.30.175.206,VN,anomaly
123.30.97.162,VN,anomaly
123.3.214.127,AU,anomaly
123.3.46.38,AU,anomaly
123.50.69.138,PF,normal
123.51.63.187,AU,normal
123.57.252.51,CN,normal
123.63.214.133,CN,normal
123.63.243.243,CN,anomaly
123.63.254.194,CN,anomaly
124.103.255.220,JP,anomaly
124.104.181.72,PH,anomaly
124.104.227.116,PH,normal
124.104.38.227,PH,anomaly
124.105.71.150,PH,normal
124.106.59.52,PH,anomaly
124.107.32.62,PH,anomaly
124.108.205.192,JP,normal
124.110.103.58,JP,anomaly
124.120.195.12,TH,anomaly
124.120.213.182,TH,anomaly
124.120.222.235,TH,normal
124.120.238.175,TH,normal
124.121.223.171,TH,normal
124.122.126.31,TH,normal
124.123.106.128,IN,normal
124.123.110.220,IN,normal
124.123.119.197,IN,anomaly
124.123.119.197,IN,anomaly
124.123.234.61,IN,normal
124.123.33.57,IN,normal
124.123.66.164,IN,anomaly
124.123.67.227,IN,normal
124.123.67.227,IN,normal
124.123.69.213,IN,anomaly
124.123.69.213,IN,anomaly
124.123.73.247,IN,normal
124.124.78.210,IN,normal
124.129.66.145,CN,anomaly
124.13.112.172,MY,anomaly
124.13.126.57,MY,anomaly
124.13.146.167,MY,anomaly
124.13.207.177,MY,normal
124.147.109.233,JP,anomaly
124.148.45.5,AU,normal
124.153.32.102,ID,anomaly
124.153.32.114,ID,normal
124.153.32.78,ID,anomaly
124.155.95.126,JP,normal
124.157.111.44,NZ,normal
124.158.107.89,MN,normal
124.158.77.58,MN,normal
124.164.87.126,CN,normal
124.168.246.223,AU,anomaly
124.171.157.194,AU,anomaly
124.171.246.82,AU,normal
124.177.130.172,AU,anomaly
124.182.129.31,AU,anomaly
124.188.105.107,AU,anomaly
124.190.172.106,AU,anomaly
124.195.116.141,ID,anomaly
124.197.17.21,NZ,normal
124.197.67.193,SG,normal
124.198.202.125,NZ,normal
124.205.45.50,CN,normal
124.209.108.219,JP,normal
124.212.156.249,JP,normal
124.212.156.249,JP,normal
124.212.172.237,JP,normal
124.219.175.113,JP,anomaly
124.219.182.95,JP,anomaly
124.229.106.134,CN,normal
124.230.132.16,CN,normal
124.237.17.212,CN,normal
124.244.65.182,HK,normal
124.244.80.10,HK,normal
124.248.190.78,KH,normal
124.253.235.166,IN,normal
124.253.244.121,IN,normal
124.253.250.9,IN,anomaly
124.27.188.23,JP,normal
124.34.140.43,JP,anomaly
124.35.54.90,JP,anomaly
124.40.246.231,IN,anomaly
124.40.246.234,IN,normal
124.41.207.112,NP,normal
124.41.213.85,NP,anomaly
124.41.213.85,NP,normal
124.41.213.85,NP,normal
124.43.16.27,LK,anomaly
124.45.17.99,JP,anomaly
124.5.214.3,KR,normal
124.51.28.120,KR,normal
124.58.66.20,KR,anomaly
124.6.181.164,PH,anomaly
124.82.104.247,MY,normal
124.82.117.91,MY,normal
124.82.46.250,MY,normal
124.83.159.188,JP,normal
124.87.49.144,JP,anomaly
124.94.190.194,CN,anomaly
125.118.66.16,CN,normal
125.139.107.15,KR,normal
125.160.21.11,ID,anomaly
125.160.232.96,ID,anomaly
125.16.240.197,IN,normal
125.16.73.30,IN,anomaly
125.161.104.80,ID,normal
125.161.105.176,ID,normal
125.161.106.252,ID,anomaly
125.161.107.198,ID,normal
125.161.107.89,ID,normal
125.161.11.190,ID,normal
125.161.200.45,ID,normal
125.161.33.229,ID,normal
125.161.8.74,ID,anomaly
125.162.193.38,ID,anomaly
125.162.23.101,ID,normal
125.164.142.18,ID,normal
125.166.28.151,ID,normal
125.17.3.66,IN,anomaly
125.182.248.139,KR,anomaly
125.188.121.46,KR,anomaly
125.19.0.42,IN,normal
125.193.30.195,JP,anomaly
125.201.41.66,JP,anomaly
125.202.113.73,JP,anomaly
125.207.5.5,JP,normal
125.209.78.182,PK,anomaly
125.21.165.152,IN,normal
125.21.255.250,IN,normal
125.21.54.2,IN,anomaly
125.21.54.2,IN,anomaly
125.212.228.137,VN,anomaly
125.212.49.22,PH,anomaly
125.212.49.22,PH,anomaly
125.212.52.178,PH,anomaly
125.214.214.250,HK,normal
125.227.221.241,TW,normal
125.236.184.151,NZ,anomaly
125.237.102.126,NZ,normal
125.237.168.73,NZ,anomaly
125.238.2.156,NZ,normal
125.238.79.244,NZ,anomaly
125.239.120.200,NZ,anomaly
125.239.15.235,NZ,anomaly
125.239.70.197,NZ,normal
125.24.204.0,TH,normal
125.244.255.70,KR,normal
125.25.145.127,TH,normal
125.27.108.15,TH,anomaly
125.27.187.23,TH,anomaly
125.27.81.9,TH,normal
125.27.90.119,TH,normal
125.63.111.116,IN,normal
125.63.72.3,IN,anomaly
125.7.8.114,AU,normal
125.92.203.172,CN,anomaly
125.92.228.242,CN,anomaly
125.92.228.79,CN,normal
125.92.230.235,CN,normal
125.92.231.231,CN,normal
125.99.34.2,IN,normal
125.99.44.198,IN,anomaly
126.112.54.50,JP,normal
126.113.162.202,JP,normal
126.125.36.163,JP,normal
126.141.88.168,JP,normal
126.151.34.167,JP,anomaly
126.152.216.116,JP,anomaly
126.152.42.215,JP,normal
126.152.45.143,JP,normal
126.153.92.68,JP,normal
126.159.245.3,JP,normal
126.161.21.30,JP,normal
126.164.91.193,JP,normal
126.172.179.115,JP,anomaly
126.183.176.187,JP,normal
126.186.164.103,JP,normal
126.186.192.208,JP,anomaly
126.186.227.89,JP,anomaly
126.188.110.111,JP,anomaly
126.203.200.147,JP,normal
126.203.249.75,JP,normal
126.203.61.169,JP,anomaly
126.205.146.221,JP,anomaly
126.205.20.37,JP,normal
126.210.97.120,JP,anomaly
126.21.164.213,JP,normal
126.212.161.190,JP,normal
126.217.239.140,JP,anomaly
126.217.6.52,JP,normal
126.236.224.29,JP,normal
126.236.43.49,JP,anomaly
126.236.76.31,JP,anomaly
126.245.14.227,JP,normal
126.245.89.51,JP,normal
126.247.143.234,JP,anomaly
126.247.200.212,JP,anomaly
126.247.4.72,JP,normal
126.247.7.147,JP,anomaly
126.255.129.234,JP,anomaly
126.255.7.84,JP,normal
126.3.218.113,JP,normal
126.43.138.58,JP,normal
126.43.156.5,JP,anomaly
126.58.142.228,JP,normal
126.60.108.238,JP,normal
126.67.252.58,JP,normal
126.74.72.116,JP,normal
126.78.223.253,JP,anomaly
126.91.210.65,JP,normal
126.94.217.176,JP,normal
126.94.234.141,JP,normal
128.115.190.37,US,anomaly
128.12.254.132,US,normal
128.128.250.99,US,normal
128.140.141.12,A2,normal
128.140.61.246,IR,anomaly
128.170.224.13,US,normal
128.177.155.51,US,anomaly
128.177.161.153,US,anomaly
128.177.161.160,US,normal
128.177.161.168,US,normal
128.177.161.176,US,normal
128.177.161.179,US,normal
128.177.161.183,US,normal
128.185.46.28,US,anomaly
128.185.50.165,US,anomaly
128.199.118.152,GB,normal
128.199.179.207,GB,anomaly
128.199.183.37,GB,normal
128.199.247.207,GB,normal
128.199.253.242,GB,normal
128.199.33.160,GB,anomaly
128.199.46.85,GB,normal
128.218.60.109,US,anomaly
128.233.6.80,CA,normal
128.234.161.73,RO,anomaly
128.30.52.70,US,anomaly
128.30.52.95,US,anomaly
128.30.52.96,US,anomaly
128.42.228.136,US,normal
128.46.220.39,US,normal
128.68.11.64,RU,normal
128.68.14.174,RU,anomaly
128.68.30.127,RU,anomaly
128.68.48.233,RU,normal
128.68.6.128,RU,anomaly
128.69.192.95,RU,normal
128.69.213.16,RU,normal
128.69.213.16,RU,anomaly
128.69.213.223,RU,normal
128.69.217.222,RU,normal
128.69.217.222,RU,normal
128.69.217.222,RU,anomaly
128.69.221.119,RU,normal
128.69.221.119,RU,anomaly
128.72.152.142,RU,anomaly
128.72.152.142,RU,anomaly
128.72.212.252,RU,normal
128.72.229.15,RU,normal
128.72.238.48,RU,anomaly
128.72.44.254,RU,anomaly
128.72.46.52,RU,normal
128.74.141.183,RU,normal
128.74.247.194,RU,normal
128.75.100.139,RU,normal
128.75.118.129,RU,anomaly
128.75.85.4,RU,anomaly
128.75.94.109,RU,anomaly
128.78.118.146,FR,normal
128.78.147.159,FR,anomaly
128.78.52.224,FR,anomaly
128.97.245.87,US,anomaly
129.100.205.212,CA,anomaly
129.100.35.57,CA,anomaly
129.110.241.64,US,anomaly
129.11.16.122,GB,normal
129.120.6.150,US,normal
129.135.0.21,US,anomaly
129.137.165.252,US,anomaly
129.137.31.201,US,anomaly
129.186.252.157,US,normal
129.2.102.123,US,anomaly
129.208.130.185,GB,normal
129.215.84.83,GB,anomaly
129.232.77.79,,anomaly
